Total_Area_Mean,Total_Area_Median,Total_Area_Min,Total_Area_Max,Total_Area_Range,Total_Area_Std,Total_Area_Variance,Total_Perimeter_Mean,Total_Perimeter_Median,Total_Perimeter_Min,Total_Perimeter_Max,Total_Perimeter_Range,Total_Perimeter_Std,Total_Perimeter_Variance,Avg_Centroid_X_Mean,Avg_Centroid_X_Median,Avg_Centroid_X_Min,Avg_Centroid_X_Max,Avg_Centroid_X_Range,Avg_Centroid_X_Std,Avg_Centroid_X_Variance,Avg_Centroid_Y_Mean,Avg_Centroid_Y_Median,Avg_Centroid_Y_Min,Avg_Centroid_Y_Max,Avg_Centroid_Y_Range,Avg_Centroid_Y_Std,Avg_Centroid_Y_Variance,Avg_Slope_Mean,Avg_Slope_Median,Avg_Slope_Min,Avg_Slope_Max,Avg_Slope_Range,Avg_Slope_Std,Avg_Slope_Variance,Avg_Curvature_Mean,Avg_Curvature_Median,Avg_Curvature_Min,Avg_Curvature_Max,Avg_Curvature_Range,Avg_Curvature_Std,Avg_Curvature_Variance,Avg_Orientation_Mean,Avg_Orientation_Median,Avg_Orientation_Min,Avg_Orientation_Max,Avg_Orientation_Range,Avg_Orientation_Std,Avg_Orientation_Variance,Avg_Entropy_Mean,Avg_Entropy_Median,Avg_Entropy_Min,Avg_Entropy_Max,Avg_Entropy_Range,Avg_Entropy_Std,Avg_Entropy_Variance,Avg_Fractal_Dimension_Mean,Avg_Fractal_Dimension_Median,Avg_Fractal_Dimension_Min,Avg_Fractal_Dimension_Max,Avg_Fractal_Dimension_Range,Avg_Fractal_Dimension_Std,Avg_Fractal_Dimension_Variance,Avg_Circularity_Mean,Avg_Circularity_Median,Avg_Circularity_Min,Avg_Circularity_Max,Avg_Circularity_Range,Avg_Circularity_Std,Avg_Circularity_Variance,Avg_Rect_Length_Mean,Avg_Rect_Length_Median,Avg_Rect_Length_Min,Avg_Rect_Length_Max,Avg_Rect_Length_Range,Avg_Rect_Length_Std,Avg_Rect_Length_Variance,Avg_Rect_Width_Mean,Avg_Rect_Width_Median,Avg_Rect_Width_Min,Avg_Rect_Width_Max,Avg_Rect_Width_Range,Avg_Rect_Width_Std,Avg_Rect_Width_Variance,Avg_Convex_Hull_Area_Mean,Avg_Convex_Hull_Area_Median,Avg_Convex_Hull_Area_Min,Avg_Convex_Hull_Area_Max,Avg_Convex_Hull_Area_Range,Avg_Convex_Hull_Area_Std,Avg_Convex_Hull_Area_Variance,Avg_Convex_Hull_Perimeter_Mean,Avg_Convex_Hull_Perimeter_Median,Avg_Convex_Hull_Perimeter_Min,Avg_Convex_Hull_Perimeter_Max,Avg_Convex_Hull_Perimeter_Range,Avg_Convex_Hull_Perimeter_Std,Avg_Convex_Hull_Perimeter_Variance,Hu_Moment_1_Mean,Hu_Moment_1_Median,Hu_Moment_1_Min,Hu_Moment_1_Max,Hu_Moment_1_Range,Hu_Moment_1_Std,Hu_Moment_1_Variance,Hu_Moment_2_Mean,Hu_Moment_2_Median,Hu_Moment_2_Min,Hu_Moment_2_Max,Hu_Moment_2_Range,Hu_Moment_2_Std,Hu_Moment_2_Variance,Hu_Moment_3_Mean,Hu_Moment_3_Median,Hu_Moment_3_Min,Hu_Moment_3_Max,Hu_Moment_3_Range,Hu_Moment_3_Std,Hu_Moment_3_Variance,Hu_Moment_4_Mean,Hu_Moment_4_Median,Hu_Moment_4_Min,Hu_Moment_4_Max,Hu_Moment_4_Range,Hu_Moment_4_Std,Hu_Moment_4_Variance,Hu_Moment_5_Mean,Hu_Moment_5_Median,Hu_Moment_5_Min,Hu_Moment_5_Max,Hu_Moment_5_Range,Hu_Moment_5_Std,Hu_Moment_5_Variance,Hu_Moment_6_Mean,Hu_Moment_6_Median,Hu_Moment_6_Min,Hu_Moment_6_Max,Hu_Moment_6_Range,Hu_Moment_6_Std,Hu_Moment_6_Variance,Hu_Moment_7_Mean,Hu_Moment_7_Median,Hu_Moment_7_Min,Hu_Moment_7_Max,Hu_Moment_7_Range,Hu_Moment_7_Std,Hu_Moment_7_Variance,Zernike_Moment_1_Mean,Zernike_Moment_1_Median,Zernike_Moment_1_Min,Zernike_Moment_1_Max,Zernike_Moment_1_Range,Zernike_Moment_1_Std,Zernike_Moment_1_Variance,Zernike_Moment_2_Mean,Zernike_Moment_2_Median,Zernike_Moment_2_Min,Zernike_Moment_2_Max,Zernike_Moment_2_Range,Zernike_Moment_2_Std,Zernike_Moment_2_Variance,Zernike_Moment_3_Mean,Zernike_Moment_3_Median,Zernike_Moment_3_Min,Zernike_Moment_3_Max,Zernike_Moment_3_Range,Zernike_Moment_3_Std,Zernike_Moment_3_Variance,Zernike_Moment_4_Mean,Zernike_Moment_4_Median,Zernike_Moment_4_Min,Zernike_Moment_4_Max,Zernike_Moment_4_Range,Zernike_Moment_4_Std,Zernike_Moment_4_Variance,Zernike_Moment_5_Mean,Zernike_Moment_5_Median,Zernike_Moment_5_Min,Zernike_Moment_5_Max,Zernike_Moment_5_Range,Zernike_Moment_5_Std,Zernike_Moment_5_Variance,Zernike_Moment_6_Mean,Zernike_Moment_6_Median,Zernike_Moment_6_Min,Zernike_Moment_6_Max,Zernike_Moment_6_Range,Zernike_Moment_6_Std,Zernike_Moment_6_Variance,Zernike_Moment_7_Mean,Zernike_Moment_7_Median,Zernike_Moment_7_Min,Zernike_Moment_7_Max,Zernike_Moment_7_Range,Zernike_Moment_7_Std,Zernike_Moment_7_Variance,Zernike_Moment_8_Mean,Zernike_Moment_8_Median,Zernike_Moment_8_Min,Zernike_Moment_8_Max,Zernike_Moment_8_Range,Zernike_Moment_8_Std,Zernike_Moment_8_Variance,Zernike_Moment_9_Mean,Zernike_Moment_9_Median,Zernike_Moment_9_Min,Zernike_Moment_9_Max,Zernike_Moment_9_Range,Zernike_Moment_9_Std,Zernike_Moment_9_Variance,Zernike_Moment_10_Mean,Zernike_Moment_10_Median,Zernike_Moment_10_Min,Zernike_Moment_10_Max,Zernike_Moment_10_Range,Zernike_Moment_10_Std,Zernike_Moment_10_Variance
1457.0357142857142,1143.0,100.0,4329.0,4229.0,1067.72658124443,1140040.0522959183,718.5251779896872,397.98989486694336,130.71067678928375,1712.4520003795624,1581.7413235902786,598.2609498843024,357916.16415646777,168.32880799061084,158.1163622579474,53.111748899248894,273.0710960073548,219.95934710810593,70.2296106232876,4932.19820829859,203.7619546167682,166.85872956498923,86.27196800941698,343.20710203088896,256.935134021472,94.34616659285066,8901.19915076593,0.5263067197895422,0.5275898520084567,0.5089655172413793,0.5633802816901409,0.05441476444876159,0.015272509980224915,0.00023324956109606963,1.9988142309570736,2.0385075522656795,1.64,2.388349514563106,0.7483495145631063,0.1933361962614355,0.037378884784840305,59.09636076971146,52.06870905872543,22.458509777482067,89.8330686683477,67.37455889086564,24.99935768253041,624.9678845390921,0.030389467070826702,0.027438577662796948,0.0089223217072444,0.0612877167175087,0.0523653950102643,0.017455784180571615,0.00030470440135869426,0.9539331819136663,0.8597897260810086,0.7216146189716869,1.2483247642924729,0.526710145320786,0.17196163667937892,0.029570804489450715,0.2484154869405578,0.23714781802542506,0.0729641923621198,0.5214755760616805,0.4485113836995607,0.11403221631878584,0.013003346358574365,14.603885561465772,9.572970124937239,3.910773605892533,38.0,34.08922639410747,11.270299411888844,127.01964883362204,23.026477609724076,16.438782453536987,5.769956544825905,72.26445770263672,66.49450115781082,18.595683944764193,345.7994613735608,608.542289876477,361.75,127.64473684210526,2046.5,1918.8552631578948,536.8745936702262,288234.32932857046,62.70010896762837,41.83329650972571,16.406420478695317,178.15757775306702,161.7511572743717,48.82914640783653,2384.2855389179354,0.33150238504686375,0.19312407499842082,0.0589903295561668,0.8651117736638358,0.8061214441076691,0.26014054626146,0.0676731038092108,0.45009720514105844,0.040401883871873254,0.0016163295451516,3.658021738622652,3.6564054090775007,0.950283207426994,0.9030381743177353,1.8839491601273013,0.01239925780871505,8.67317522843061e-06,18.668807879747774,18.668799206572547,4.952930584083783,24.53152137075253,0.7691317097110161,0.024037553951362648,4.184302296723258e-07,6.453305153976508,6.453304735546278,1.7700020636141491,3.1329073051983465,99.53725149514217,0.0038175085068055,-5.825270193682026e-10,815.5937373751359,815.5937373757184,247.7190687487071,61364.73702172667,3.3683463498433928,0.00842317246884485,-1.3457001866359076e-06,43.61488086679336,43.61488221249354,11.182177305676932,125.04108929559621,10.839419577940319,5.813015397357107e-10,-0.2927890180602117,151.93196700516975,152.22475602322996,39.132125380454696,1531.3232367916264,0.31830988618379025,0.31830988618378986,0.3183098861837873,0.3183098861837928,5.495603971894525e-15,1.3730296000836638e-15,1.885210282705906e-30,0.05427160553851184,0.04447922489222855,6.585766451253163e-16,0.15576574417729,0.15576574417728933,0.048962100515632205,0.0023972872869028714,0.15131532745892146,0.08791407875562984,0.0095594508579591,0.536272478407295,0.5267130275493359,0.1464335030323531,0.02144277081032617,0.10527071996722773,0.12346089195504706,0.0194030854486115,0.2205251037040343,0.2011220182554228,0.06393461161251571,0.0040876345620432285,0.09566103147611296,0.06474658194721865,0.0332693523839975,0.2216545375955758,0.1883851852115783,0.06334245912399958,0.004012267127875557,0.051495126455263336,0.0459500883115503,0.0145193707970278,0.1325286563687684,0.1180092855717406,0.030339411459940947,0.0009204798877355961,0.18177221813133934,0.13813735023706442,0.010098562713687,0.4195846758787998,0.4094861131651128,0.13164920222227358,0.017331512445761085,0.10553038621067494,0.0886812882984783,0.0196587082921131,0.235148365662473,0.21548965737035988,0.0625122829196828,0.0039077855158304664,0.07241209189344107,0.0565924266934223,0.0099103437775458,0.1907601945647291,0.1808498507871833,0.04907254738180089,0.002408114906539093,0.0940529219414216,0.0755199397802807,0.0322698662291161,0.1839100650117843,0.1516401987826682,0.05334793802888311,0.0028460024919335523
